order_id,customer_id,employe_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country
10956,BLAUS,6,01.08.4790,30.01.4802,28.05.4791,2,44.6500020,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany'
10957,HILAA,8,09.11.4790,10.07.4798,27.04.4793,3,105.360001,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10958,OCEAN,7,09.11.4790,10.07.4798,27.04.4793,2,49.5600010,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina'
10959,GOURL,6,09.11.4790,10.05.4802,23.03.4792,2,4.98000000,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil'
10960,HILAA,3,17.02.4791,18.12.4794,09.08.4796,1,2.08000000,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10961,QUEEN,8,17.02.4791,18.10.4798,21.02.4794,1,104.470001,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
10962,QUICK,8,17.02.4791,18.10.4798,23.03.4792,2,275.790009,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10963,FURIB,9,17.02.4791,18.10.4798,17.01.4793,3,2.70000000,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal'
10964,SPECD,3,28.05.4791,26.01.4799,01.07.4792,2,87.3799970,Spécialités du monde,"25, rue Lauriston",Paris,,75016,fr
10965,OLDWO,6,28.05.4791,26.01.4799,21.02.4794,3,144.380005,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA'
10966,CHOPS,4,28.05.4791,26.01.4799,09.08.4796,1,27.1900010,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland'
10967,TOMSP,2,23.03.4792,22.11.4799,18.12.4794,2,62.2200010,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany'
10968,ERNSH,1,23.03.4792,22.11.4799,09.09.4794,3,74.5999980,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10969,COMMI,1,23.03.4792,22.11.4799,21.02.4794,2,0.210000000,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil'
10970,BOLID,9,01.07.4792,01.05.4796,26.12.4800,1,16.1600000,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,28023,Spain'
10971,FRANR,2,01.07.4792,01.03.4800,18.12.4794,2,121.82,France restauration,"54, rue Royale",Nantes,,44000,fr
10972,LACOR,4,01.07.4792,01.03.4800,17.01.4793,2,0.0200000000,La corne d''abondance,"67, avenue de l'Europe",Versailles,,78000,fr
10973,LACOR,6,01.07.4792,01.03.4800,27.04.4793,2,15.1700000,La corne d''abondance,"67, avenue de l'Europe",Versailles,,78000,fr
10974,SPLIR,3,09.10.4792,09.08.4796,28.03.4795,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA'
10975,BOTTM,1,09.10.4792,09.06.4800,27.04.4793,3,32.2700010,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
10976,HILAA,1,09.10.4792,09.04.4804,28.03.4795,1,37.9700010,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
10977,FOLKO,8,17.01.4793,17.09.4800,25.02.4797,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10978,MAISD,9,17.01.4793,17.09.4800,17.09.4800,2,32.8200000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium'
10979,ERNSH,8,17.01.4793,17.09.4800,01.06.4794,2,353.070007,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10980,FOLKO,4,27.04.4793,26.10.4804,26.01.4799,1,1.26000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10981,HANAR,1,27.04.4793,26.12.4800,18.12.4794,2,193.369995,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
10982,BOTTM,2,27.04.4793,26.12.4800,09.08.4796,1,14.0100000,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
10983,SAVEA,2,27.04.4793,26.12.4800,22.01.4796,2,657.539978,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10984,SAVEA,1,21.02.4794,22.10.4801,28.03.4795,3,211.220001,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
10985,HUNGO,2,21.02.4794,22.10.4801,18.12.4794,1,91.5100020,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland'
10986,OCEAN,8,21.02.4794,22.10.4801,01.03.4800,2,217.860001,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina'
10987,EASTC,8,01.06.4794,30.01.4802,22.01.4796,1,185.479996,Eastern Connection,35 King George,London,,WX3 6FW,UK'
10988,RATTC,3,01.06.4794,30.01.4802,25.02.4797,2,61.1399990,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'
10989,QUEDE,2,01.06.4794,30.01.4802,18.12.4794,1,34.7599980,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil'
10990,ERNSH,2,09.09.4794,10.03.4806,01.05.4796,3,117.610001,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
10991,QUICK,1,09.09.4794,10.05.4802,01.05.4796,1,38.5099980,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10992,THEBI,1,09.09.4794,10.05.4802,28.03.4795,3,4.27000000,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA'
10993,FOLKO,7,09.09.4794,10.05.4802,25.02.4797,3,8.81000000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
10994,VAFFE,2,18.12.4794,18.10.4798,17.11.4796,3,65.5299990,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark'
10995,PERIC,1,18.12.4794,18.08.4802,22.01.4796,3,46,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico'
10996,QUICK,4,18.12.4794,18.08.4802,25.02.4797,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
10997,LILAS,8,28.03.4795,26.09.4806,22.12.4797,2,73.9100040,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
10998,WOLZA,8,28.03.4795,26.01.4799,26.01.4799,2,20.3099990,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland'
10999,OTTIK,6,28.03.4795,26.11.4802,25.02.4797,2,96.3499980,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany'
11000,RATTC,2,22.01.4796,22.09.4803,01.04.4798,3,55.1199990,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'
11001,FOLKO,2,22.01.4796,22.09.4803,01.04.4798,2,197.300003,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
11002,SAVEA,4,22.01.4796,22.09.4803,18.10.4798,1,141.160004,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
11003,THECR,3,22.01.4796,22.09.4803,09.08.4796,3,14.9100000,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA'
11004,MAISD,3,01.05.4796,31.12.4803,22.11.4799,1,44.8400000,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium'
11005,WILMK,2,01.05.4796,31.12.4803,25.02.4797,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland'
11006,GREAL,3,01.05.4796,31.12.4803,10.07.4798,2,25.1900010,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA'
11007,PRINI,8,09.08.4796,09.04.4804,22.12.4797,2,202.240005,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal'
11008,ERNSH,7,09.08.4796,09.04.4804,,3,79.4599990,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
11009,GODOS,2,09.08.4796,09.04.4804,25.02.4797,1,59.1100010,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
11010,REGGC,2,17.11.4796,18.07.4804,01.03.4800,2,28.7099990,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy'
11011,ALFKI,3,17.11.4796,18.07.4804,22.12.4797,1,1.21000000,Alfred''s Futterkiste,Obere Str. 57,Berlin,,12209,Germany'
11012,FRANK,1,17.11.4796,17.09.4800,26.01.4799,3,242.949997,Frankenversand,Berliner Platz 43,München,,80805,Germany'
11013,ROMEY,2,17.11.4796,18.07.4804,25.02.4797,1,32.9900020,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain'
11014,LINOD,2,25.02.4797,26.10.4804,10.07.4798,3,23.6000000,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
11015,SANTG,2,25.02.4797,26.12.4800,22.11.4799,2,4.62000000,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway'
11016,AROUT,9,25.02.4797,26.10.4804,22.12.4797,2,33.7999990,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK'
11017,ERNSH,9,22.12.4797,22.08.4805,22.11.4799,2,754.26001,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
11018,LONEP,4,22.12.4797,22.08.4805,18.10.4798,2,11.6500000,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA'
11019,RANCH,6,22.12.4797,22.08.4805,,3,3.17000000,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina'
11020,OTTIK,2,01.04.4798,30.11.4805,18.10.4798,2,43.2999990,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany'
11021,QUICK,3,01.04.4798,30.11.4805,01.03.4800,1,297.179993,QUICK-Stop,Taucherstraße 10,Cunewalde,,1307,Germany'
11022,HANAR,9,01.04.4798,30.11.4805,22.09.4803,2,6.27000000,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
11023,BSBEV,1,01.04.4798,30.01.4802,26.12.4800,2,123.830002,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK'
11024,EASTC,4,10.07.4798,10.03.4806,22.11.4799,1,74.3600010,Eastern Connection,35 King George,London,,WX3 6FW,UK'
11025,WARTH,6,10.07.4798,10.03.4806,26.12.4800,3,29.1700000,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland'
11026,FRANS,4,10.07.4798,10.03.4806,30.01.4802,1,47.0900000,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy'
11027,BOTTM,1,18.10.4798,18.06.4806,22.11.4799,1,52.5200010,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
11028,KOENE,2,18.10.4798,18.06.4806,09.06.4800,1,29.5900000,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany'
11029,CHOPS,4,18.10.4798,18.06.4806,22.10.4801,1,47.8400000,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland'
11030,SAVEA,7,26.01.4799,26.09.4806,22.10.4801,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
11031,SAVEA,6,26.01.4799,26.09.4806,26.12.4800,2,227.220001,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
11032,WHITC,2,26.01.4799,26.09.4806,17.09.4800,3,606.190002,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA'
11033,RICSU,7,26.01.4799,26.09.4806,17.09.4800,3,84.7399980,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland'
11034,OLDWO,8,22.11.4799,23.05.4811,22.10.4801,1,40.3200000,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA'
11035,SUPRD,2,22.11.4799,23.07.4807,26.12.4800,2,0.170000000,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
11036,DRACD,8,22.11.4799,23.07.4807,09.06.4800,3,149.470001,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany'
11037,GODOS,7,01.03.4800,31.10.4807,22.10.4801,1,3.20000000,Godos Cocina Típica,"C/ Romero, 33",Sevilla,,41101,Spain'
11038,SUPRD,1,01.03.4800,31.10.4807,18.08.4802,2,29.5900000,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium'
11039,LINOD,1,01.03.4800,31.10.4807,,2,65,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela'
11040,GREAL,4,09.06.4800,08.02.4808,,3,18.8400000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA'
11041,CHOPS,3,09.06.4800,08.02.4808,30.01.4802,2,48.2200010,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland'
11042,COMMI,2,09.06.4800,09.04.4804,26.11.4802,1,29.9900000,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,05432-043,Brazil'
11043,SPECD,5,09.06.4800,08.02.4808,10.05.4802,2,8.80000000,Spécialités du monde,"25, rue Lauriston",Paris,,75016,fr
11044,WOLZA,4,17.09.4800,18.05.4808,26.11.4802,1,8.72000000,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland'
11045,BOTTM,6,17.09.4800,18.05.4808,,2,70.5800020,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
11046,WANDK,8,17.09.4800,18.05.4808,26.12.4800,2,71.6399990,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany'
11047,EASTC,7,26.12.4800,26.08.4808,26.11.4802,3,46.6199990,Eastern Connection,35 King George,London,,WX3 6FW,UK'
11048,BOTTM,7,26.12.4800,26.08.4808,18.08.4802,3,24.1200010,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada'
11049,GOURL,3,26.12.4800,26.08.4808,22.09.4803,1,8.34000000,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil'
11050,FOLKO,8,22.10.4801,22.06.4809,31.12.4803,2,59.4100000,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden'
11051,LAMAI,7,22.10.4801,22.06.4809,,3,2.79000000,La maison d''Asie,1 rue Alsace-Lorraine,Toulouse,,31000,fr
11052,HANAR,3,22.10.4801,22.06.4809,26.11.4802,1,67.2600020,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil'
11053,PICCO,2,22.10.4801,22.06.4809,10.05.4802,2,53.0499990,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria'
11054,CACTU,8,30.01.4802,30.09.4809,,1,0.330000000,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina'
11055,HILAA,7,30.01.4802,30.09.4809,31.12.4803,2,120.919998,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela'
11056,EASTC,8,30.01.4802,30.11.4805,26.11.4802,2,278.959991,Eastern Connection,35 King George,London,,WX3 6FW,UK'
11057,NORTS,3,10.05.4802,08.01.4810,26.11.4802,3,4.13000000,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK'
11058,BLAUS,9,10.05.4802,08.01.4810,,3,31.1399990,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany'
11059,RICAR,2,10.05.4802,08.11.4813,,2,85.8000030,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil'
11060,FRANS,2,18.08.4802,18.04.4810,22.09.4803,2,10.9799990,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy'
11061,GREAL,4,18.08.4802,16.02.4814,,3,14.0100000,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA'
11062,REGGC,4,18.08.4802,18.04.4810,,2,29.9300000,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy'
11063,HUNGO,3,18.08.4802,18.04.4810,09.04.4804,2,81.7300030,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland'
11064,SAVEA,1,26.11.4802,27.07.4810,22.09.4803,1,30.0900000,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA'
11065,LILAS,8,26.11.4802,27.07.4810,,1,12.9100000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
11066,WHITC,7,26.11.4802,27.07.4810,22.09.4803,2,44.7200010,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA'
11067,DRACD,1,22.09.4803,23.07.4807,09.04.4804,2,7.98000000,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany'
11068,QUEEN,8,22.09.4803,23.05.4811,,2,81.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil'
11069,TORTU,1,22.09.4803,23.05.4811,09.04.4804,2,15.6700000,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,5033,Mexico'
11070,LEHMS,2,31.12.4803,31.08.4811,,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany'
11071,LILAS,1,31.12.4803,31.08.4811,,1,0.930000000,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela'
11072,ERNSH,4,31.12.4803,31.08.4811,,2,258.640015,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria'
11073,PERIC,2,31.12.4803,31.08.4811,,2,24.9500010,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,5033,Mexico'
11074,SIMOB,7,09.04.4804,09.12.4811,,2,18.4400010,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark'
11075,RICSU,8,09.04.4804,09.12.4811,,2,6.19000000,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland'
11076,BONAP,4,09.04.4804,09.12.4811,,2,38.2799990,Bon app'',"12, rue des Bouchers",Marseille,,13008,fr
11077,RATTC,1,09.04.4804,09.12.4811,,2,8.53000000,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA'

