"order_id","customer_id","employe_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","adresse_id","livraison_methode"
10867,LONEP,6,1998-02-03,1998-03-17,1998-02-11,1,1.93,Lonesome Pine Restaurant,"89 Chiaroscuro Rd.",Portland,OR,"97219",USA',1048,2
10868,QUEEN,7,1998-02-04,1998-03-04,1998-02-23,2,191.27,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil',1062,2
10869,SEVES,5,1998-02-04,1998-03-04,1998-02-09,1,143.28,Seven Seas Imports,"90 Wadhurst Rd.",London,,OX15 4NB,UK',1072,2
10870,WOLZA,5,1998-02-04,1998-03-04,1998-02-13,3,12.04,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,"01-012",Poland',1091,1
10871,BONAP,9,1998-02-05,1998-03-05,1998-02-10,2,112.27,Bon app'',"12, rue des Bouchers",Marseille,,"13008",fr,1009,1
10873,WILMK,4,1998-02-06,1998-03-06,1998-02-09,1,0.82,Wilman Kala,Keskuskatu 45,Helsinki,,"21240",Finland',1090,1
10875,BERGS,4,1998-02-06,1998-03-06,1998-03-03,2,32.37,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden',1005,1
10876,BONAP,7,1998-02-09,1998-03-09,1998-02-12,3,60.42,Bon app'',"12, rue des Bouchers",Marseille,,"13008",fr,1009,4
10877,RICAR,1,1998-02-09,1998-03-09,1998-02-19,1,38.06,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,"02389-890",Brazil',1067,1
10878,QUICK,4,1998-02-10,1998-03-10,1998-02-12,1,46.69,QUICK-Stop,Taucherstraße 10,Cunewalde,,"01307",Germany',1063,2
10879,WILMK,3,1998-02-10,1998-03-10,1998-02-12,3,8.5,Wilman Kala,Keskuskatu 45,Helsinki,,"21240",Finland',1090,3
10880,FOLKO,7,1998-02-10,1998-03-24,1998-02-18,1,88.01,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,3
10881,CACTU,4,1998-02-11,1998-03-11,1998-02-18,1,2.84,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,"1010",Argentina',1012,2
10882,SAVEA,4,1998-02-11,1998-03-11,1998-02-20,3,23.1,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,3
10883,LONEP,8,1998-02-12,1998-03-12,1998-02-20,3,0.53,Lonesome Pine Restaurant,"89 Chiaroscuro Rd.",Portland,OR,"97219",USA',1048,1
10884,LETSS,4,1998-02-12,1998-03-12,1998-02-13,2,90.97,Let''s Stop N Shop,"87 Polk St. Suite 5",San Francisco,CA,"94117",USA',1045,4
10885,SUPRD,6,1998-02-12,1998-03-12,1998-02-18,3,5.64,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium',1076,2
10886,HANAR,1,1998-02-13,1998-03-13,1998-03-02,1,4.99,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil',1034,2
10887,GALED,8,1998-02-13,1998-03-13,1998-02-16,3,1.25,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,"8022",Spain',1029,1
10889,RATTC,9,1998-02-16,1998-03-16,1998-02-23,3,280.61,Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA',1065,3
10890,DUMON,7,1998-02-16,1998-03-16,1998-02-18,1,32.76,Du monde entier,"67, rue des Cinquante Otages",Nantes,,"44000",fr,1018,3
10891,LEHMS,7,1998-02-17,1998-03-17,1998-02-19,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,"60528",Germany',1044,2
10892,MAISD,4,1998-02-17,1998-03-17,1998-02-19,2,120.27,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium',1050,2
10893,KOENE,9,1998-02-18,1998-03-18,1998-02-20,2,77.78,Königlich Essen,Maubelstr. 90,Brandenburg,,"14776",Germany',1039,2
10894,SAVEA,1,1998-02-18,1998-03-18,1998-02-20,1,116.13,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,4
10895,ERNSH,3,1998-02-18,1998-03-18,1998-02-23,1,162.75,Ernst Handel,Kirchgasse 6,Graz,,"8010",Austria',1020,3
10896,MAISD,7,1998-02-19,1998-03-19,1998-02-27,3,32.45,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium',1050,4
10897,HUNGO,3,1998-02-19,1998-03-19,1998-02-25,2,603.54,Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,,Ireland',1037,0
10898,OCEAN,4,1998-02-20,1998-03-20,1998-03-06,2,1.27,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,"1010",Argentina',1054,2
10899,LILAS,5,1998-02-20,1998-03-20,1998-02-26,3,1.21,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,"3508",Venezuela',1046,0
10900,WELLI,1,1998-02-20,1998-03-20,1998-03-04,2,1.66,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,"08737-363",Brazil',1088,4
10901,HILAA,4,1998-02-23,1998-03-23,1998-02-26,1,62.09,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela',1035,1
10902,FOLKO,1,1998-02-23,1998-03-23,1998-03-03,1,44.15,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,2
10903,HANAR,3,1998-02-24,1998-03-24,1998-03-04,3,36.71,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil',1034,2
10905,WELLI,9,1998-02-24,1998-03-24,1998-03-06,2,13.72,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,"08737-363",Brazil',1088,0
10906,WOLZA,4,1998-02-25,1998-03-11,1998-03-03,3,26.29,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,"01-012",Poland',1091,1
10907,SPECD,6,1998-02-25,1998-03-25,1998-02-27,3,9.19,Spécialités du monde,"25, rue Lauriston",Paris,,"75016",fr,1074,2
10908,REGGC,4,1998-02-26,1998-03-26,1998-03-06,2,32.96,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,"42100",Italy',1066,4
10909,SANTG,1,1998-02-26,1998-03-26,1998-03-10,2,53.05,Santé Gourmet,Erling Skakkes gate 78,Stavern,,"4110",Norway',1070,2
10910,WILMK,1,1998-02-26,1998-03-26,1998-03-04,3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,,"21240",Finland',1090,1
10912,HUNGO,2,1998-02-26,1998-03-26,1998-03-18,2,580.91,Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,,Ireland',1037,4
10913,QUEEN,4,1998-02-26,1998-03-26,1998-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil',1062,2
10914,QUEEN,6,1998-02-27,1998-03-27,1998-03-02,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil',1062,1
10915,TORTU,2,1998-02-27,1998-03-27,1998-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,"05033",Mexico',1080,1
10916,RANCH,1,1998-02-27,1998-03-27,1998-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,"1010",Argentina',1064,1
10917,ROMEY,4,1998-03-02,1998-03-30,1998-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,,"28001",Spain',1069,1
10918,BOTTM,3,1998-03-02,1998-03-30,1998-03-11,3,48.83,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,2
10919,LINOD,2,1998-03-02,1998-03-30,1998-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela',1047,1
10921,VAFFE,1,1998-03-03,1998-04-14,1998-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,,"8200",Denmark',1083,1
10922,HANAR,5,1998-03-03,1998-03-31,1998-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil',1034,3
10923,LAMAI,7,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d''Asie,"1 rue Alsace-Lorraine",Toulouse,,"31000",fr,1041,3
10924,BERGS,3,1998-03-04,1998-04-01,1998-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden',1005,2
10925,HANAR,3,1998-03-04,1998-04-01,1998-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil',1034,2
10926,ANATR,4,1998-03-04,1998-04-01,1998-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,,"05021",Mexico',1002,3
10927,LACOR,4,1998-03-05,1998-04-02,1998-04-08,1,19.79,La corne d''abondance,"67, avenue de l'Europe",Versailles,,"78000",fr,1040,3
10928,GALED,1,1998-03-05,1998-04-02,1998-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,,"8022",Spain',1029,3
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,,"80805",Germany',1025,2
10930,SUPRD,4,1998-03-06,1998-04-17,1998-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium',1076,2
10932,BONAP,8,1998-03-06,1998-04-03,1998-03-24,1,134.64,Bon app'',"12, rue des Bouchers",Marseille,,"13008",fr,1009,2
10933,ISLAT,6,1998-03-06,1998-04-03,1998-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK',1038,1
10934,LEHMS,3,1998-03-09,1998-04-06,1998-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,"60528",Germany',1044,2
10935,WELLI,4,1998-03-09,1998-04-06,1998-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,"08737-363",Brazil',1088,1
10936,GREAL,3,1998-03-09,1998-04-06,1998-03-18,2,33.68,Great Lakes Food Market,"2732 Baker Blvd.",Eugene,OR,"97403",USA',1032,3
10937,CACTU,7,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,"1010",Argentina',1012,4
10938,QUICK,3,1998-03-10,1998-04-07,1998-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,,"01307",Germany',1063,0
10939,MAGAA,2,1998-03-10,1998-04-07,1998-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,"24100",Italy',1049,2
10940,BONAP,8,1998-03-11,1998-04-08,1998-03-23,3,19.77,Bon app'',"12, rue des Bouchers",Marseille,,"13008",fr,1009,2
10941,SAVEA,7,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,1
10942,REGGC,9,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,"42100",Italy',1066,3
10943,BSBEV,4,1998-03-11,1998-04-08,1998-03-19,2,2.17,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK',1011,2
10944,BOTTM,6,1998-03-12,1998-03-26,1998-03-13,3,52.92,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,4
10945,MORGK,4,1998-03-12,1998-04-09,1998-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,"04179",Germany',1052,1
10946,VAFFE,1,1998-03-12,1998-04-09,1998-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,"8200",Denmark',1083,2
10947,BSBEV,3,1998-03-13,1998-04-10,1998-03-16,2,3.26,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK',1011,1
10949,BOTTM,2,1998-03-13,1998-04-10,1998-03-17,3,74.44,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,0
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,"24100",Italy',1049,2
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred''s Futterkiste,Obere Str. 57,Berlin,,"12209",Germany',1001,1
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela',1047,1
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,3
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,"68306",Germany',1006,2
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela',1035,1
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,"1010",Argentina',1054,1
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,"04876-786",Brazil',1031,0
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela',1035,2
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil',1062,4
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,"01307",Germany',1063,0
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,"1675",Portugal',1028,4
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,,"75016",fr,1074,3
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,"2743 Bering St.",Anchorage,AK,"99508",USA',1055,3
10967,TOMSP,2,1998-03-23,1998-04-20,1998-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,"44087",Germany',1079,2
10968,ERNSH,1,1998-03-23,1998-04-20,1998-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,"8010",Austria',1020,2
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,"05432-043",Brazil',1015,2
10970,BOLID,9,1998-03-24,1998-04-07,1998-04-24,1,16.16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,,"28023",Spain',1008,3
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France restauration,"54, rue Royale",Nantes,,"44000",fr,1026,4
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La corne d''abondance,"67, avenue de l'Europe",Versailles,,"78000",fr,1040,2
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La corne d''abondance,"67, avenue de l'Europe",Versailles,,"78000",fr,1040,3
10974,SPLIR,3,1998-03-25,1998-04-08,1998-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,"82520",USA',1075,2
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,3
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela',1035,1
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,1
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium',1050,1
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,"8010",Austria',1020,3
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,3
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil',1034,0
10982,BOTTM,2,1998-03-27,1998-04-24,1998-04-08,1,14.01,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,3
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,3
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,3
10985,HUNGO,2,1998-03-30,1998-04-27,1998-04-02,1,91.51,Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,,Ireland',1037,2
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,"1010",Argentina',1054,3
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,"35 King George",London,,WX3 6FW,UK',1019,0
10988,RATTC,3,1998-03-31,1998-04-28,1998-04-10,2,61.14,Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA',1065,3
10989,QUEDE,2,1998-03-31,1998-04-28,1998-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,"02389-673",Brazil',1061,1
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,"8010",Austria',1020,2
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,"01307",Germany',1063,3
10992,THEBI,1,1998-04-01,1998-04-29,1998-04-03,3,4.27,The Big Cheese,"89 Jefferson Way Suite 2",Portland,OR,"97201",USA',1077,2
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,3
10994,VAFFE,2,1998-04-02,1998-04-16,1998-04-09,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,"8200",Denmark',1083,2
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,"05033",Mexico',1058,3
10996,QUICK,4,1998-04-02,1998-04-30,1998-04-10,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,"01307",Germany',1063,4
10997,LILAS,8,1998-04-03,1998-05-15,1998-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,"3508",Venezuela',1046,3
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,"01-012",Poland',1091,1
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,"50739",Germany',1056,4
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA',1065,2
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden',1024,0
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,4
11003,THECR,3,1998-04-06,1998-05-04,1998-04-08,3,14.91,The Cracker Box,"55 Grizzly Peak Rd.",Butte,MT,"59801",USA',1078,2
11004,MAISD,3,1998-04-07,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium',1050,0
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,"21240",Finland',1090,3
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,B''s Beverages,Fauntleroy Circus,London,,EC2 5NT,UK',1011,0
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,"35 King George",London,,WX3 6FW,UK',1019,2
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,"90110",Finland',1087,3
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,"10100",Italy',1027,0
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,3
11028,KOENE,2,1998-04-16,1998-05-14,1998-04-22,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,,"14776",Germany',1039,3
11030,SAVEA,7,1998-04-17,1998-05-15,1998-04-27,2,830.75,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,0
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,2,227.22,Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA',1071,1
11034,OLDWO,8,1998-04-20,1998-06-01,1998-04-27,1,40.32,Old World Delicatessen,"2743 Bering St.",Anchorage,AK,"99508",USA',1055,2
11035,SUPRD,2,1998-04-20,1998-05-18,1998-04-24,2,0.17,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium',1076,2
11036,DRACD,8,1998-04-20,1998-05-18,1998-04-22,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,"52066",Germany',1017,2
11038,SUPRD,1,1998-04-21,1998-05-19,1998-04-30,2,29.59,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium',1076,3
11039,LINOD,1,1998-04-21,1998-05-19,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela',1047,2
11040,GREAL,4,1998-04-22,1998-05-20,,3,18.84,Great Lakes Food Market,"2732 Baker Blvd.",Eugene,OR,"97403",USA',1032,4
11042,COMMI,2,1998-04-22,1998-05-06,1998-05-01,1,29.99,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,SP,"05432-043",Brazil',1015,0
11043,SPECD,5,1998-04-22,1998-05-20,1998-04-29,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,,"75016",fr,1074,3
11044,WOLZA,4,1998-04-23,1998-05-21,1998-05-01,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,"01-012",Poland',1091,1
11045,BOTTM,6,1998-04-23,1998-05-21,,2,70.58,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,2
11046,WANDK,8,1998-04-23,1998-05-21,1998-04-24,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,"70563",Germany',1086,3
11047,EASTC,7,1998-04-24,1998-05-22,1998-05-01,3,46.62,Eastern Connection,"35 King George",London,,WX3 6FW,UK',1019,3
11048,BOTTM,7,1998-04-24,1998-05-22,1998-04-30,3,24.12,Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada',1010,1
11049,GOURL,3,1998-04-24,1998-05-22,1998-05-04,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,"04876-786",Brazil',1031,2
